UniqueId,StationUniqueId,AreaName,AreaId,Level,Lat,Lon,FriendlyName
940GZZLUSFS-1000209-A-WIM-2,940GZZLUSFS,A-WIM,2,0,51.44486,-0.20654,A-WIM
940GZZLUSFS-1000209-B-ALB-5,940GZZLUSFS,B-ALB,5,0,51.44509,-0.20636,B-ALB
940GZZLUSFS-1000209-BookH-1,940GZZLUSFS,BookH,1,0,51.44505,-0.20665,BookH
940GZZLUSFS-1000209-Bus-4,940GZZLUSFS,Bus,4,0,51.44467,-0.2067,Bus
940GZZLUSFS-1000209-DisNB-3,940GZZLUSFS,DisNB,3,-1,51.44548,-0.20666,DisNB
940GZZLUSFS-1000209-DisSB-7,940GZZLUSFS,DisSB,7,-1,51.44542,-0.20653,DisSB
940GZZLUSFS-1000209-MET-6,940GZZLUSFS,MET,6,0,51.44507,-0.2066,MET
940GZZLUSGN-1000220-A-MIL-4,940GZZLUSGN,A-MIL,4,0,51.5218,-0.04661,A-MIL
940GZZLUSGN-1000220-BookH-5,940GZZLUSGN,BookH,5,0,51.5218,-0.04661,BookH
940GZZLUSGN-1000220-BusEW-1,940GZZLUSGN,BusEW,1,0,51.52177,-0.04682,BusEW
940GZZLUSGN-1000220-BusNS-6,940GZZLUSGN,BusNS,6,0,51.52265,-0.04704,BusNS
940GZZLUSGN-1000220-DisEB-2,940GZZLUSGN,DisEB,2,-1,51.5217,-0.04686,DisEB
940GZZLUSGN-1000220-DisWB-3,940GZZLUSGN,DisWB,3,-1,51.52168,-0.04676,DisWB
940GZZLUSGN-1000220-MET-7,940GZZLUSGN,MET,7,0,51.52174,-0.04685,MET
940GZZLUSGT-1000210-A-STA-2,940GZZLUSGT,A-STA,2,0,51.63232,-0.12806,A-STA
940GZZLUSGT-1000210-B-CHA-5,940GZZLUSGT,B-CHA,5,0,51.63255,-0.12786,B-CHA
940GZZLUSGT-1000210-BookH-4,940GZZLUSGT,BookH,4,0,51.63232,-0.12776,BookH
940GZZLUSGT-1000210-Bus-1,940GZZLUSGT,Bus,1,0,51.63225,-0.12812,Bus
940GZZLUSGT-1000210-MET-6,940GZZLUSGT,MET,6,0,51.63231,-0.12782,MET
940GZZLUSGT-1000210-PicEB-3,940GZZLUSGT,PicEB,3,-1,51.63227,-0.12792,PicEB
940GZZLUSGT-1000210-PicWB-7,940GZZLUSGT,PicWB,7,-1,51.63224,-0.12783,PicWB
940GZZLUSHH-1000211-A-NOR-4,940GZZLUSHH,A-NOR,4,0,51.56491,-0.35259,A-NOR
940GZZLUSHH-1000211-B-NOR-6,940GZZLUSHH,B-NOR,6,0,51.56479,-0.35281,B-NOR
940GZZLUSHH-1000211-BookH-5,940GZZLUSHH,BookH,5,1,51.56479,-0.35263,BookH
940GZZLUSHH-1000211-Bus-1,940GZZLUSHH,Bus,1,0,51.5646,-0.35345,Bus
940GZZLUSHH-1000211-MET-7,940GZZLUSHH,MET,7,0,51.56489,-0.35249,MET
940GZZLUSHH-1000211-PicEB-2,940GZZLUSHH,PicEB,2,2,51.56463,-0.35217,PicEB
940GZZLUSHH-1000211-PicWB-3,940GZZLUSHH,PicWB,3,2,51.56457,-0.35216,PicWB
940GZZLUSJP-1000221-A-PET-7,940GZZLUSJP,A-PET,7,0,51.49964,-0.13365,A-PET
940GZZLUSJP-1000221-BookP-6,940GZZLUSJP,BookP,6,0,51.49906,-0.13526,BookP
940GZZLUSJP-1000221-BookT-5,940GZZLUSJP,BookT,5,1,51.49961,-0.13365,BookT
940GZZLUSJP-1000221-B-TOT-3,940GZZLUSJP,B-TOT,3,0,51.49962,-0.13313,B-TOT
940GZZLUSJP-1000221-BusVS-11,940GZZLUSJP,BusVS,11,0,51.4977,-0.13488,BusVS
940GZZLUSJP-1000221-C-ERM-8,940GZZLUSJP,C-ERM,8,0,51.49937,-0.13336,C-ERM
940GZZLUSJP-1000221-DisEB-1,940GZZLUSJP,DisEB,1,-1,51.49938,-0.13442,DisEB
940GZZLUSJP-1000221-DisWB-2,940GZZLUSJP,DisWB,2,-1,51.4993,-0.13445,DisWB
940GZZLUSJP-1000221-D-PAL-4,940GZZLUSJP,D-PAL,4,0,51.49906,-0.13534,D-PAL
940GZZLUSJP-1000221-MET-10,940GZZLUSJP,MET,10,0,51.49954,-0.13361,MET
940GZZLUSJW-1000222-A-FIN-2,940GZZLUSJW,A-FIN,2,0,51.53454,-0.17415,A-FIN
940GZZLUSJW-1000222-BookH-4,940GZZLUSJW,BookH,4,0,51.53454,-0.17415,BookH
940GZZLUSJW-1000222-Bus-1,940GZZLUSJW,Bus,1,0,51.53428,-0.17399,Bus
940GZZLUSJW-1000222-JubNB-3,940GZZLUSJW,JubNB,3,-1,51.53507,-0.17434,JubNB
